Timeinterval Start Loc;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Afrr Down;Afrr Up;Incident Reserve Down;Incident Reserve Up;Absolute Total Volume;Total Volume
25/08/2024 07:30;25/08/2024 07:45;31;kWh;-9345;0;0;0;9345;-9345
25/08/2024 07:45;25/08/2024 08:00;32;kWh;-20596;0;0;0;20596;-20596
25/08/2024 08:00;25/08/2024 08:15;33;kWh;-1362;2325;0;0;3687;963
25/08/2024 08:15;25/08/2024 08:30;34;kWh;-4191;0;0;0;4191;-4191
25/08/2024 08:30;25/08/2024 08:45;35;kWh;-17685;532;0;0;18217;-17153
25/08/2024 08:45;25/08/2024 09:00;36;kWh;-26135;71;0;0;26206;-26064
25/08/2024 09:00;25/08/2024 09:15;37;kWh;-11644;28396;0;0;40040;16752
25/08/2024 09:15;25/08/2024 09:30;38;kWh;-3705;3829;0;0;7534;124
25/08/2024 09:30;25/08/2024 09:45;39;kWh;-24499;3011;0;0;27510;-21488
25/08/2024 09:45;25/08/2024 10:00;40;kWh;-20953;2549;0;0;23502;-18404
25/08/2024 10:00;25/08/2024 10:15;41;kWh;-34308;1987;0;0;36295;-32321
25/08/2024 10:15;25/08/2024 10:30;42;kWh;-14716;0;0;0;14716;-14716
25/08/2024 10:30;25/08/2024 10:45;43;kWh;-14837;0;0;0;14837;-14837
25/08/2024 10:45;25/08/2024 11:00;44;kWh;-11025;0;0;0;11025;-11025
25/08/2024 11:00;25/08/2024 11:15;45;kWh;-15221;3115;0;0;18336;-12106
25/08/2024 11:15;25/08/2024 11:30;46;kWh;-3253;1446;0;0;4699;-1807
25/08/2024 11:30;25/08/2024 11:45;47;kWh;-15033;1431;0;0;16464;-13602
25/08/2024 11:45;25/08/2024 12:00;48;kWh;-14092;713;0;0;14805;-13379
25/08/2024 12:00;25/08/2024 12:15;49;kWh;-7720;0;0;0;7720;-7720
25/08/2024 12:15;25/08/2024 12:30;50;kWh;-8814;0;0;0;8814;-8814
25/08/2024 12:30;25/08/2024 12:45;51;kWh;-2891;97;0;0;2988;-2794
25/08/2024 12:45;25/08/2024 13:00;52;kWh;-4464;268;0;0;4732;-4196
25/08/2024 13:00;25/08/2024 13:15;53;kWh;-501;1404;0;0;1905;903
25/08/2024 13:15;25/08/2024 13:30;54;kWh;-249;1503;0;0;1752;1254
25/08/2024 13:30;25/08/2024 13:45;55;kWh;-662;42;0;0;704;-620
25/08/2024 13:45;25/08/2024 14:00;56;kWh;-9048;1626;0;0;10674;-7422
25/08/2024 14:00;25/08/2024 14:15;57;kWh;-3593;589;0;0;4182;-3004
25/08/2024 14:15;25/08/2024 14:30;58;kWh;-5991;0;0;0;5991;-5991
25/08/2024 14:30;25/08/2024 14:45;59;kWh;-10644;88;0;0;10732;-10556
25/08/2024 14:45;25/08/2024 15:00;60;kWh;-16829;0;0;0;16829;-16829
25/08/2024 15:00;25/08/2024 15:15;61;kWh;-10708;0;0;0;10708;-10708
25/08/2024 15:15;25/08/2024 15:30;62;kWh;-249;253;0;0;502;4
25/08/2024 15:30;25/08/2024 15:45;63;kWh;-249;1034;0;0;1283;785
25/08/2024 15:45;25/08/2024 16:00;64;kWh;-253;1562;0;0;1815;1309
25/08/2024 16:00;25/08/2024 16:15;65;kWh;-1662;952;0;0;2614;-710
25/08/2024 16:15;25/08/2024 16:30;66;kWh;-249;16700;0;0;16949;16451
25/08/2024 16:30;25/08/2024 16:45;67;kWh;-249;16904;0;0;17153;16655
25/08/2024 16:45;25/08/2024 17:00;68;kWh;-2320;448;0;0;2768;-1872
25/08/2024 17:00;25/08/2024 17:15;69;kWh;-3602;3;0;0;3605;-3599
25/08/2024 17:15;25/08/2024 17:30;70;kWh;-266;151;0;0;417;-115
25/08/2024 17:30;25/08/2024 17:45;71;kWh;-1778;4446;0;0;6224;2668
25/08/2024 17:45;25/08/2024 18:00;72;kWh;-249;10486;0;0;10735;10237
25/08/2024 18:00;25/08/2024 18:15;73;kWh;-15118;107;0;0;15225;-15011
25/08/2024 18:15;25/08/2024 18:30;74;kWh;-7601;3632;0;0;11233;-3969
25/08/2024 18:30;25/08/2024 18:45;75;kWh;-4891;3645;0;0;8536;-1246
25/08/2024 18:45;25/08/2024 19:00;76;kWh;-1794;0;0;0;1794;-1794
25/08/2024 19:00;25/08/2024 19:15;77;kWh;-263;3354;0;0;3617;3091
25/08/2024 19:15;25/08/2024 19:30;78;kWh;-249;30069;0;0;30318;29820
25/08/2024 19:30;25/08/2024 19:45;79;kWh;-249;29186;0;0;29435;28937
25/08/2024 19:45;25/08/2024 20:00;80;kWh;-249;57448;0;0;57697;57199
25/08/2024 20:00;25/08/2024 20:15;81;kWh;-249;51793;0;0;52042;51544
25/08/2024 20:15;25/08/2024 20:30;82;kWh;-249;15899;0;0;16148;15650
25/08/2024 20:30;25/08/2024 20:45;83;kWh;-249;3902;0;0;4151;3653
25/08/2024 20:45;25/08/2024 21:00;84;kWh;-2593;0;0;0;2593;-2593
25/08/2024 21:00;25/08/2024 21:15;85;kWh;-12885;0;0;0;12885;-12885
25/08/2024 21:15;25/08/2024 21:30;86;kWh;-2943;0;0;0;2943;-2943
25/08/2024 21:30;25/08/2024 21:45;87;kWh;-249;0;0;0;249;-249
25/08/2024 21:45;25/08/2024 22:00;88;kWh;-15661;0;0;0;15661;-15661
25/08/2024 22:00;25/08/2024 22:15;89;kWh;-1030;720;0;0;1750;-310
25/08/2024 22:15;25/08/2024 22:30;90;kWh;-249;26;0;0;275;-223
25/08/2024 22:30;25/08/2024 22:45;91;kWh;-630;0;0;0;630;-630
25/08/2024 22:45;25/08/2024 23:00;92;kWh;-11831;0;0;0;11831;-11831
25/08/2024 23:00;25/08/2024 23:15;93;kWh;-7539;0;0;0;7539;-7539
25/08/2024 23:15;25/08/2024 23:30;94;kWh;-12349;0;0;0;12349;-12349
25/08/2024 23:30;25/08/2024 23:45;95;kWh;-4692;0;0;0;4692;-4692
25/08/2024 23:45;26/08/2024 00:00;96;kWh;-13804;0;0;0;13804;-13804
26/08/2024 00:00;26/08/2024 00:15;1;kWh;0;6673;0;0;6673;6673
26/08/2024 00:15;26/08/2024 00:30;2;kWh;-131;3187;0;0;3318;3056
26/08/2024 00:30;26/08/2024 00:45;3;kWh;-6976;0;0;0;6976;-6976
26/08/2024 00:45;26/08/2024 01:00;4;kWh;-11200;0;0;0;11200;-11200
26/08/2024 01:00;26/08/2024 01:15;5;kWh;-13497;396;0;0;13893;-13101
26/08/2024 01:15;26/08/2024 01:30;6;kWh;-22973;0;0;0;22973;-22973
26/08/2024 01:30;26/08/2024 01:45;7;kWh;-13978;16;0;0;13994;-13962
26/08/2024 01:45;26/08/2024 02:00;8;kWh;-22862;0;0;0;22862;-22862
26/08/2024 02:00;26/08/2024 02:15;9;kWh;-9195;0;0;0;9195;-9195
26/08/2024 02:15;26/08/2024 02:30;10;kWh;-9672;0;0;0;9672;-9672
26/08/2024 02:30;26/08/2024 02:45;11;kWh;-10777;0;0;0;10777;-10777
26/08/2024 02:45;26/08/2024 03:00;12;kWh;-18947;0;0;0;18947;-18947
26/08/2024 03:00;26/08/2024 03:15;13;kWh;-6414;0;0;0;6414;-6414
26/08/2024 03:15;26/08/2024 03:30;14;kWh;-3751;0;0;0;3751;-3751
26/08/2024 03:30;26/08/2024 03:45;15;kWh;-524;24;0;0;548;-500
26/08/2024 03:45;26/08/2024 04:00;16;kWh;-6358;0;0;0;6358;-6358
26/08/2024 04:00;26/08/2024 04:15;17;kWh;-2535;0;0;0;2535;-2535
26/08/2024 04:15;26/08/2024 04:30;18;kWh;-1752;0;0;0;1752;-1752
26/08/2024 04:30;26/08/2024 04:45;19;kWh;-5225;210;0;0;5435;-5015
26/08/2024 04:45;26/08/2024 05:00;20;kWh;-789;70;0;0;859;-719
26/08/2024 05:00;26/08/2024 05:15;21;kWh;-8977;0;0;0;8977;-8977
26/08/2024 05:15;26/08/2024 05:30;22;kWh;-10642;0;0;0;10642;-10642
26/08/2024 05:30;26/08/2024 05:45;23;kWh;-1157;84;0;0;1241;-1073
26/08/2024 05:45;26/08/2024 06:00;24;kWh;-4254;2459;0;0;6713;-1795
26/08/2024 06:00;26/08/2024 06:15;25;kWh;-15110;17938;0;0;33048;2828
26/08/2024 06:15;26/08/2024 06:30;26;kWh;-605;17466;0;0;18071;16861
26/08/2024 06:30;26/08/2024 06:45;27;kWh;-1593;295;0;0;1888;-1298
26/08/2024 06:45;26/08/2024 07:00;28;kWh;0;2078;0;0;2078;2078
26/08/2024 07:00;26/08/2024 07:15;29;kWh;-1039;4305;0;0;5344;3266
26/08/2024 07:15;26/08/2024 07:30;30;kWh;0;10589;0;0;10589;10589
26/08/2024 07:30;26/08/2024 07:45;31;kWh;0;20801;0;0;20801;20801
26/08/2024 07:45;26/08/2024 08:00;32;kWh;-2329;7183;0;0;9512;4854
26/08/2024 08:00;26/08/2024 08:15;33;kWh;0;20363;0;0;20363;20363
26/08/2024 08:15;26/08/2024 08:30;34;kWh;-5671;489;0;0;6160;-5182
26/08/2024 08:30;26/08/2024 08:45;35;kWh;-17560;0;0;0;17560;-17560
26/08/2024 08:45;26/08/2024 09:00;36;kWh;-29573;0;0;0;29573;-29573
26/08/2024 09:00;26/08/2024 09:15;37;kWh;-21408;164;0;0;21572;-21244
26/08/2024 09:15;26/08/2024 09:30;38;kWh;-32677;0;0;0;32677;-32677
26/08/2024 09:30;26/08/2024 09:45;39;kWh;-24145;0;0;0;24145;-24145
26/08/2024 09:45;26/08/2024 10:00;40;kWh;-22995;18753;0;0;41748;-4242
26/08/2024 10:00;26/08/2024 10:15;41;kWh;-33259;2852;0;0;36111;-30407
26/08/2024 10:15;26/08/2024 10:30;42;kWh;-38016;484;0;0;38500;-37532
26/08/2024 10:30;26/08/2024 10:45;43;kWh;-39216;822;0;0;40038;-38394
26/08/2024 10:45;26/08/2024 11:00;44;kWh;-43383;1934;0;0;45317;-41449
26/08/2024 11:00;26/08/2024 11:15;45;kWh;-49372;320;0;0;49692;-49052
26/08/2024 11:15;26/08/2024 11:30;46;kWh;-42936;0;0;0;42936;-42936
26/08/2024 11:30;26/08/2024 11:45;47;kWh;-30000;0;0;0;30000;-30000
26/08/2024 11:45;26/08/2024 12:00;48;kWh;-39012;284;0;0;39296;-38728
26/08/2024 12:00;26/08/2024 12:15;49;kWh;-60;62999;0;0;63059;62939
26/08/2024 12:15;26/08/2024 12:30;50;kWh;-28343;6478;0;0;34821;-21865
26/08/2024 12:30;26/08/2024 12:45;51;kWh;-21941;2912;0;0;24853;-19029
26/08/2024 12:45;26/08/2024 13:00;52;kWh;-4293;899;0;0;5192;-3394
26/08/2024 13:00;26/08/2024 13:15;53;kWh;-976;4070;0;0;5046;3094
26/08/2024 13:15;26/08/2024 13:30;54;kWh;-21786;3105;0;0;24891;-18681
26/08/2024 13:30;26/08/2024 13:45;55;kWh;-8699;17811;0;0;26510;9112
26/08/2024 13:45;26/08/2024 14:00;56;kWh;-1939;11575;0;0;13514;9636
26/08/2024 14:00;26/08/2024 14:15;57;kWh;-12688;503;0;0;13191;-12185
26/08/2024 14:15;26/08/2024 14:30;58;kWh;-34;7118;0;0;7152;7084
26/08/2024 14:30;26/08/2024 14:45;59;kWh;-468;18445;0;0;18913;17977
26/08/2024 14:45;26/08/2024 15:00;60;kWh;-6950;1826;0;0;8776;-5124
26/08/2024 15:00;26/08/2024 15:15;61;kWh;-29572;0;0;0;29572;-29572
26/08/2024 15:15;26/08/2024 15:30;62;kWh;-16049;0;0;0;16049;-16049
26/08/2024 15:30;26/08/2024 15:45;63;kWh;-4057;0;0;0;4057;-4057
26/08/2024 15:45;26/08/2024 16:00;64;kWh;-3234;0;0;0;3234;-3234
26/08/2024 16:00;26/08/2024 16:15;65;kWh;-6703;0;0;0;6703;-6703
26/08/2024 16:15;26/08/2024 16:30;66;kWh;-481;285;0;0;766;-196
26/08/2024 16:30;26/08/2024 16:45;67;kWh;0;524;0;0;524;524
26/08/2024 16:45;26/08/2024 17:00;68;kWh;0;4;0;0;4;4
26/08/2024 17:00;26/08/2024 17:15;69;kWh;0;7987;0;0;7987;7987
26/08/2024 17:15;26/08/2024 17:30;70;kWh;0;10840;0;0;10840;10840
26/08/2024 17:30;26/08/2024 17:45;71;kWh;-572;82;0;0;654;-490
26/08/2024 17:45;26/08/2024 18:00;72;kWh;-740;0;0;0;740;-740
26/08/2024 18:00;26/08/2024 18:15;73;kWh;-5229;0;0;0;5229;-5229
26/08/2024 18:15;26/08/2024 18:30;74;kWh;-17191;6907;0;0;24098;-10284
26/08/2024 18:30;26/08/2024 18:45;75;kWh;-21278;2474;0;0;23752;-18804
26/08/2024 18:45;26/08/2024 19:00;76;kWh;-6411;0;0;0;6411;-6411
26/08/2024 19:00;26/08/2024 19:15;77;kWh;-27752;543;0;0;28295;-27209
26/08/2024 19:15;26/08/2024 19:30;78;kWh;0;11957;0;0;11957;11957
26/08/2024 19:30;26/08/2024 19:45;79;kWh;0;17193;0;0;17193;17193
26/08/2024 19:45;26/08/2024 20:00;80;kWh;0;88820;0;0;88820;88820
26/08/2024 20:00;26/08/2024 20:15;81;kWh;0;42381;0;0;42381;42381
26/08/2024 20:15;26/08/2024 20:30;82;kWh;0;27868;0;0;27868;27868
26/08/2024 20:30;26/08/2024 20:45;83;kWh;0;29873;0;0;29873;29873
26/08/2024 20:45;26/08/2024 21:00;84;kWh;0;50023;0;0;50023;50023
26/08/2024 21:00;26/08/2024 21:15;85;kWh;0;40144;0;0;40144;40144
26/08/2024 21:15;26/08/2024 21:30;86;kWh;0;3554;0;0;3554;3554
26/08/2024 21:30;26/08/2024 21:45;87;kWh;0;565;0;0;565;565
26/08/2024 21:45;26/08/2024 22:00;88;kWh;-42;73;0;0;115;31
26/08/2024 22:00;26/08/2024 22:15;89;kWh;-27787;0;0;0;27787;-27787
26/08/2024 22:15;26/08/2024 22:30;90;kWh;-38674;0;0;0;38674;-38674
26/08/2024 22:30;26/08/2024 22:45;91;kWh;-30549;0;0;0;30549;-30549
26/08/2024 22:45;26/08/2024 23:00;92;kWh;-59819;0;0;0;59819;-59819
26/08/2024 23:00;26/08/2024 23:15;93;kWh;-25409;0;0;0;25409;-25409
26/08/2024 23:15;26/08/2024 23:30;94;kWh;-14466;0;0;0;14466;-14466
26/08/2024 23:30;26/08/2024 23:45;95;kWh;-32859;0;0;0;32859;-32859
26/08/2024 23:45;27/08/2024 00:00;96;kWh;-43816;0;0;0;43816;-43816
27/08/2024 00:00;27/08/2024 00:15;1;kWh;-22170;0;0;0;22170;-22170
27/08/2024 00:15;27/08/2024 00:30;2;kWh;-7208;0;0;0;7208;-7208
27/08/2024 00:30;27/08/2024 00:45;3;kWh;-5633;0;0;0;5633;-5633
27/08/2024 00:45;27/08/2024 01:00;4;kWh;-11132;0;0;0;11132;-11132
27/08/2024 01:00;27/08/2024 01:15;5;kWh;-13195;0;0;0;13195;-13195
27/08/2024 01:15;27/08/2024 01:30;6;kWh;-7276;0;0;0;7276;-7276
27/08/2024 01:30;27/08/2024 01:45;7;kWh;-3793;0;0;0;3793;-3793
27/08/2024 01:45;27/08/2024 02:00;8;kWh;-16547;0;0;0;16547;-16547
27/08/2024 02:00;27/08/2024 02:15;9;kWh;-25181;0;0;0;25181;-25181
27/08/2024 02:15;27/08/2024 02:30;10;kWh;-23109;0;0;0;23109;-23109
27/08/2024 02:30;27/08/2024 02:45;11;kWh;-10267;0;0;0;10267;-10267
27/08/2024 02:45;27/08/2024 03:00;12;kWh;-11568;0;0;0;11568;-11568
27/08/2024 03:00;27/08/2024 03:15;13;kWh;-5558;0;0;0;5558;-5558
27/08/2024 03:15;27/08/2024 03:30;14;kWh;-1717;0;0;0;1717;-1717
27/08/2024 03:30;27/08/2024 03:45;15;kWh;0;0;0;0;0;0
27/08/2024 03:45;27/08/2024 04:00;16;kWh;0;0;0;0;0;0
27/08/2024 04:00;27/08/2024 04:15;17;kWh;0;3242;0;0;3242;3242
27/08/2024 04:15;27/08/2024 04:30;18;kWh;0;4348;0;0;4348;4348
27/08/2024 04:30;27/08/2024 04:45;19;kWh;0;3300;0;0;3300;3300
27/08/2024 04:45;27/08/2024 05:00;20;kWh;-110;1477;0;0;1587;1367
27/08/2024 05:00;27/08/2024 05:15;21;kWh;-2484;0;0;0;2484;-2484
27/08/2024 05:15;27/08/2024 05:30;22;kWh;-8431;0;0;0;8431;-8431
27/08/2024 05:30;27/08/2024 05:45;23;kWh;-26094;0;0;0;26094;-26094
27/08/2024 05:45;27/08/2024 06:00;24;kWh;-4591;0;0;0;4591;-4591
27/08/2024 06:00;27/08/2024 06:15;25;kWh;-9926;10529;0;0;20455;603
27/08/2024 06:15;27/08/2024 06:30;26;kWh;0;9335;0;0;9335;9335
27/08/2024 06:30;27/08/2024 06:45;27;kWh;0;884;0;0;884;884
27/08/2024 06:45;27/08/2024 07:00;28;kWh;0;4543;0;0;4543;4543
27/08/2024 07:00;27/08/2024 07:15;29;kWh;0;12605;0;0;12605;12605
27/08/2024 07:15;27/08/2024 07:30;30;kWh;0;30042;0;0;30042;30042
27/08/2024 07:30;27/08/2024 07:45;31;kWh;0;24248;0;0;24248;24248
27/08/2024 07:45;27/08/2024 08:00;32;kWh;0;24272;0;0;24272;24272
27/08/2024 08:00;27/08/2024 08:15;33;kWh;0;1061;0;0;1061;1061
27/08/2024 08:15;27/08/2024 08:30;34;kWh;-44;2538;0;0;2582;2494
27/08/2024 08:30;27/08/2024 08:45;35;kWh;-589;0;0;0;589;-589
27/08/2024 08:45;27/08/2024 09:00;36;kWh;-5189;0;0;0;5189;-5189
27/08/2024 09:00;27/08/2024 09:15;37;kWh;-23323;6392;0;0;29715;-16931
27/08/2024 09:15;27/08/2024 09:30;38;kWh;-11041;57;0;0;11098;-10984
27/08/2024 09:30;27/08/2024 09:45;39;kWh;-28417;0;0;0;28417;-28417
27/08/2024 09:45;27/08/2024 10:00;40;kWh;-10110;0;0;0;10110;-10110
27/08/2024 10:00;27/08/2024 10:15;41;kWh;-16135;0;0;0;16135;-16135
27/08/2024 10:15;27/08/2024 10:30;42;kWh;-498;2303;0;0;2801;1805
27/08/2024 10:30;27/08/2024 10:45;43;kWh;-706;398;0;0;1104;-308
27/08/2024 10:45;27/08/2024 11:00;44;kWh;-36389;0;0;0;36389;-36389
27/08/2024 11:00;27/08/2024 11:15;45;kWh;-4182;0;0;0;4182;-4182
27/08/2024 11:15;27/08/2024 11:30;46;kWh;-10545;0;0;0;10545;-10545
27/08/2024 11:30;27/08/2024 11:45;47;kWh;-22877;0;0;0;22877;-22877
27/08/2024 11:45;27/08/2024 12:00;48;kWh;-34131;0;0;0;34131;-34131
27/08/2024 12:00;27/08/2024 12:15;49;kWh;-24277;0;0;0;24277;-24277
27/08/2024 12:15;27/08/2024 12:30;50;kWh;-18856;0;0;0;18856;-18856
27/08/2024 12:30;27/08/2024 12:45;51;kWh;-9222;0;0;0;9222;-9222
27/08/2024 12:45;27/08/2024 13:00;52;kWh;-20843;0;0;0;20843;-20843
27/08/2024 13:00;27/08/2024 13:15;53;kWh;-6014;1740;0;0;7754;-4274
27/08/2024 13:15;27/08/2024 13:30;54;kWh;0;3714;0;0;3714;3714
27/08/2024 13:30;27/08/2024 13:45;55;kWh;0;5490;0;0;5490;5490
27/08/2024 13:45;27/08/2024 14:00;56;kWh;0;3481;0;0;3481;3481
27/08/2024 14:00;27/08/2024 14:15;57;kWh;0;210;0;0;210;210
27/08/2024 14:15;27/08/2024 14:30;58;kWh;-172;59;0;0;231;-113
27/08/2024 14:30;27/08/2024 14:45;59;kWh;0;2644;0;0;2644;2644
27/08/2024 14:45;27/08/2024 15:00;60;kWh;-120;64;0;0;184;-56
27/08/2024 15:00;27/08/2024 15:15;61;kWh;-12851;0;0;0;12851;-12851
27/08/2024 15:15;27/08/2024 15:30;62;kWh;-7753;0;0;0;7753;-7753
27/08/2024 15:30;27/08/2024 15:45;63;kWh;-9183;0;0;0;9183;-9183
27/08/2024 15:45;27/08/2024 16:00;64;kWh;-9956;966;0;0;10922;-8990
27/08/2024 16:00;27/08/2024 16:15;65;kWh;-29106;18;0;0;29124;-29088
27/08/2024 16:15;27/08/2024 16:30;66;kWh;-15054;0;0;0;15054;-15054
27/08/2024 16:30;27/08/2024 16:45;67;kWh;-11498;703;0;0;12201;-10795
27/08/2024 16:45;27/08/2024 17:00;68;kWh;-11126;879;0;0;12005;-10247
27/08/2024 17:00;27/08/2024 17:15;69;kWh;-6;1305;0;0;1311;1299
27/08/2024 17:15;27/08/2024 17:30;70;kWh;-13206;0;0;0;13206;-13206
27/08/2024 17:30;27/08/2024 17:45;71;kWh;-20037;39;0;0;20076;-19998
27/08/2024 17:45;27/08/2024 18:00;72;kWh;-4697;113;0;0;4810;-4584
27/08/2024 18:00;27/08/2024 18:15;73;kWh;-17643;0;0;0;17643;-17643
27/08/2024 18:15;27/08/2024 18:30;74;kWh;-27224;0;0;0;27224;-27224
27/08/2024 18:30;27/08/2024 18:45;75;kWh;-18127;0;0;0;18127;-18127
27/08/2024 18:45;27/08/2024 19:00;76;kWh;-1899;0;0;0;1899;-1899
27/08/2024 19:00;27/08/2024 19:15;77;kWh;-1152;1365;0;0;2517;213
27/08/2024 19:15;27/08/2024 19:30;78;kWh;0;13543;0;0;13543;13543
27/08/2024 19:30;27/08/2024 19:45;79;kWh;0;45636;0;0;45636;45636
27/08/2024 19:45;27/08/2024 20:00;80;kWh;0;75756;0;0;75756;75756
27/08/2024 20:00;27/08/2024 20:15;81;kWh;0;41680;0;0;41680;41680
27/08/2024 20:15;27/08/2024 20:30;82;kWh;0;15157;0;0;15157;15157
27/08/2024 20:30;27/08/2024 20:45;83;kWh;0;11135;0;0;11135;11135
27/08/2024 20:45;27/08/2024 21:00;84;kWh;0;27411;0;0;27411;27411
27/08/2024 21:00;27/08/2024 21:15;85;kWh;0;31570;0;0;31570;31570
27/08/2024 21:15;27/08/2024 21:30;86;kWh;0;1262;0;0;1262;1262
27/08/2024 21:30;27/08/2024 21:45;87;kWh;0;1624;0;0;1624;1624
27/08/2024 21:45;27/08/2024 22:00;88;kWh;0;46;0;0;46;46
27/08/2024 22:00;27/08/2024 22:15;89;kWh;0;1482;0;0;1482;1482
27/08/2024 22:15;27/08/2024 22:30;90;kWh;0;7024;0;0;7024;7024
27/08/2024 22:30;27/08/2024 22:45;91;kWh;0;1835;0;0;1835;1835
27/08/2024 22:45;27/08/2024 23:00;92;kWh;0;22559;0;0;22559;22559
27/08/2024 23:00;27/08/2024 23:15;93;kWh;0;3896;0;0;3896;3896
27/08/2024 23:15;27/08/2024 23:30;94;kWh;0;2192;0;0;2192;2192
27/08/2024 23:30;27/08/2024 23:45;95;kWh;0;6548;0;0;6548;6548
27/08/2024 23:45;28/08/2024 00:00;96;kWh;-4287;0;0;0;4287;-4287
28/08/2024 00:00;28/08/2024 00:15;1;kWh;-6094;0;0;0;6094;-6094
28/08/2024 00:15;28/08/2024 00:30;2;kWh;-12028;0;0;0;12028;-12028
28/08/2024 00:30;28/08/2024 00:45;3;kWh;-12870;0;0;0;12870;-12870
28/08/2024 00:45;28/08/2024 01:00;4;kWh;-19594;0;0;0;19594;-19594
28/08/2024 01:00;28/08/2024 01:15;5;kWh;-10492;0;0;0;10492;-10492
28/08/2024 01:15;28/08/2024 01:30;6;kWh;0;356;0;0;356;356
28/08/2024 01:30;28/08/2024 01:45;7;kWh;-850;0;0;0;850;-850
28/08/2024 01:45;28/08/2024 02:00;8;kWh;-10418;0;0;0;10418;-10418
28/08/2024 02:00;28/08/2024 02:15;9;kWh;-67;2947;0;0;3014;2880
28/08/2024 02:15;28/08/2024 02:30;10;kWh;0;1698;0;0;1698;1698
28/08/2024 02:30;28/08/2024 02:45;11;kWh;0;0;0;0;0;0
28/08/2024 02:45;28/08/2024 03:00;12;kWh;0;77;0;0;77;77
28/08/2024 03:00;28/08/2024 03:15;13;kWh;0;5;0;0;5;5
28/08/2024 03:15;28/08/2024 03:30;14;kWh;0;77;0;0;77;77
28/08/2024 03:30;28/08/2024 03:45;15;kWh;0;3744;0;0;3744;3744
28/08/2024 03:45;28/08/2024 04:00;16;kWh;0;19394;0;0;19394;19394
28/08/2024 04:00;28/08/2024 04:15;17;kWh;0;8568;0;0;8568;8568
28/08/2024 04:15;28/08/2024 04:30;18;kWh;0;9886;0;0;9886;9886
28/08/2024 04:30;28/08/2024 04:45;19;kWh;0;11549;0;0;11549;11549
28/08/2024 04:45;28/08/2024 05:00;20;kWh;0;4404;0;0;4404;4404
28/08/2024 05:00;28/08/2024 05:15;21;kWh;0;0;0;0;0;0
28/08/2024 05:15;28/08/2024 05:30;22;kWh;-2487;0;0;0;2487;-2487
28/08/2024 05:30;28/08/2024 05:45;23;kWh;-14106;0;0;0;14106;-14106
28/08/2024 05:45;28/08/2024 06:00;24;kWh;-2577;0;0;0;2577;-2577
28/08/2024 06:00;28/08/2024 06:15;25;kWh;-10680;0;0;0;10680;-10680
28/08/2024 06:15;28/08/2024 06:30;26;kWh;0;17036;0;0;17036;17036
28/08/2024 06:30;28/08/2024 06:45;27;kWh;0;36790;0;0;36790;36790
28/08/2024 06:45;28/08/2024 07:00;28;kWh;0;48193;0;0;48193;48193
28/08/2024 07:00;28/08/2024 07:15;29;kWh;0;57950;0;0;57950;57950
28/08/2024 07:15;28/08/2024 07:30;30;kWh;0;59022;0;0;59022;59022
28/08/2024 07:30;28/08/2024 07:45;31;kWh;0;58895;0;0;58895;58895
28/08/2024 07:45;28/08/2024 08:00;32;kWh;0;52990;0;0;52990;52990
28/08/2024 08:00;28/08/2024 08:15;33;kWh;0;32788;0;0;32788;32788
28/08/2024 08:15;28/08/2024 08:30;34;kWh;-35;258;0;0;293;223
28/08/2024 08:30;28/08/2024 08:45;35;kWh;-29147;0;0;0;29147;-29147
28/08/2024 08:45;28/08/2024 09:00;36;kWh;-40702;0;0;0;40702;-40702
28/08/2024 09:00;28/08/2024 09:15;37;kWh;-14909;0;0;0;14909;-14909
28/08/2024 09:15;28/08/2024 09:30;38;kWh;-22;7342;0;0;7364;7320
28/08/2024 09:30;28/08/2024 09:45;39;kWh;-43;3949;0;0;3992;3906
28/08/2024 09:45;28/08/2024 10:00;40;kWh;-2425;0;0;0;2425;-2425
28/08/2024 10:00;28/08/2024 10:15;41;kWh;-8744;0;0;0;8744;-8744
28/08/2024 10:15;28/08/2024 10:30;42;kWh;-576;1101;0;0;1677;525
28/08/2024 10:30;28/08/2024 10:45;43;kWh;-2461;0;0;0;2461;-2461
28/08/2024 10:45;28/08/2024 11:00;44;kWh;-804;0;0;0;804;-804
28/08/2024 11:00;28/08/2024 11:15;45;kWh;-280;4936;0;0;5216;4656
28/08/2024 11:15;28/08/2024 11:30;46;kWh;0;27;0;0;27;27
28/08/2024 11:30;28/08/2024 11:45;47;kWh;-23;9057;0;0;9080;9034
28/08/2024 11:45;28/08/2024 12:00;48;kWh;-5778;724;0;0;6502;-5054
28/08/2024 12:00;28/08/2024 12:15;49;kWh;-5569;4214;0;0;9783;-1355
28/08/2024 12:15;28/08/2024 12:30;50;kWh;-11060;261;0;0;11321;-10799
28/08/2024 12:30;28/08/2024 12:45;51;kWh;-2695;0;0;0;2695;-2695
28/08/2024 12:45;28/08/2024 13:00;52;kWh;-14673;0;0;0;14673;-14673
28/08/2024 13:00;28/08/2024 13:15;53;kWh;-6446;222;0;0;6668;-6224
28/08/2024 13:15;28/08/2024 13:30;54;kWh;-15653;0;0;0;15653;-15653
28/08/2024 13:30;28/08/2024 13:45;55;kWh;-18375;585;0;0;18960;-17790
28/08/2024 13:45;28/08/2024 14:00;56;kWh;-13475;0;0;0;13475;-13475
28/08/2024 14:00;28/08/2024 14:15;57;kWh;-6678;0;0;0;6678;-6678
